transaction_id,order_date,region,product_category,sales_channel,customer_segment,units_sold,unit_price,discount_rate,gross_revenue,discount_amount,net_revenue,month,seasonality_multiplier
4856,2025-08-08,South,Services,Direct Sales,Enterprise,3,157.77,0.0,473.31,0.0,520.64,8,1.1
4857,2023-07-02,South,Office Supplies,Retail,Mid Market,7,300.51,0.0,2103.57,0.0,2313.93,7,1.1
4858,2023-09-27,Northeast,Technology,Partner,Consumer,4,235.98,0.1,943.92,94.39,849.53,9,1.0
4859,2025-08-02,Midwest,Services,Direct Sales,Small Business,9,164.14,0.05,1477.26,73.86,1543.74,8,1.1
4860,2025-05-19,West,Technology,Retail,Small Business,7,278.06,0.15,1946.42,291.96,1654.46,5,1.0
4861,2024-04-11,South,Software,Partner,Small Business,5,131.83,0.15,659.15,98.87,560.28,4,1.0
4862,2023-11-01,Midwest,Technology,Direct Sales,Mid Market,9,145.25,0.1,1307.25,130.72,1470.66,11,1.25
4863,2023-04-21,South,Office Supplies,Retail,Small Business,3,200.54,0.0,601.62,0.0,601.62,4,1.0
4864,2025-10-10,South,Office Supplies,Online,Consumer,11,191.7,0.0,2108.7,0.0,2635.88,10,1.25
4865,2023-08-20,South,Technology,Online,Small Business,8,207.97,0.0,1663.76,0.0,1830.14,8,1.1
4866,2024-08-17,West,Office Supplies,Online,Enterprise,8,165.96,0.0,1327.68,0.0,1460.45,8,1.1
4867,2023-06-22,South,Office Supplies,Retail,Mid Market,4,223.27,0.2,893.08,178.62,785.91,6,1.1
4868,2025-08-30,South,Software,Retail,Mid Market,1,192.37,0.05,192.37,9.62,201.03,8,1.1
4869,2025-10-27,Midwest,Services,Retail,Consumer,4,252.59,0.0,1010.36,0.0,1262.95,10,1.25
4870,2024-06-29,West,Office Supplies,Retail,Mid Market,9,229.95,0.0,2069.55,0.0,2276.5,6,1.1
4871,2024-07-01,West,Office Supplies,Direct Sales,Small Business,10,148.95,0.05,1489.5,74.48,1556.53,7,1.1
4872,2024-06-01,West,Office Supplies,Online,Small Business,1,120.4,0.0,120.4,0.0,132.44,6,1.1
4873,2025-07-02,Northeast,Software,Direct Sales,Consumer,3,244.22,0.0,732.66,0.0,805.93,7,1.1
4874,2023-08-03,South,Furniture,Online,Consumer,8,124.7,0.1,997.6,99.76,987.62,8,1.1
4875,2023-05-14,South,Office Supplies,Retail,Small Business,3,243.4,0.1,730.2,73.02,657.18,5,1.0
4876,2023-10-12,Midwest,Office Supplies,Retail,Enterprise,2,170.59,0.0,341.18,0.0,426.48,10,1.25
4877,2024-11-16,South,Services,Partner,Mid Market,1,219.63,0.0,219.63,0.0,274.54,11,1.25
4878,2023-11-27,West,Office Supplies,Retail,Enterprise,9,151.34,0.05,1362.06,68.1,1617.45,11,1.25
4879,2025-06-12,West,Technology,Online,Consumer,11,210.98,0.0,2320.78,0.0,2552.86,6,1.1
4880,2025-06-17,Northeast,Office Supplies,Online,Small Business,10,248.64,0.0,2486.4,0.0,2735.04,6,1.1
4881,2023-03-19,Northeast,Software,Online,Enterprise,3,161.02,0.05,483.06,24.15,458.91,3,1.0
4882,2025-08-04,Northeast,Services,Online,Mid Market,7,136.34,0.05,954.38,47.72,997.33,8,1.1
4883,2024-11-18,South,Software,Retail,Enterprise,10,141.4,0.2,1414.0,282.8,1414.0,11,1.25
4884,2023-01-21,Northeast,Services,Retail,Mid Market,3,55.97,0.05,167.91,8.4,159.51,1,1.0
4885,2024-07-19,South,Furniture,Partner,Enterprise,8,138.74,0.15,1109.92,166.49,1037.78,7,1.1
4886,2025-04-06,Midwest,Office Supplies,Direct Sales,Small Business,9,252.76,0.15,2274.84,341.23,1933.61,4,1.0
4887,2023-06-28,Midwest,Software,Retail,Mid Market,8,91.79,0.0,734.32,0.0,807.75,6,1.1
4888,2025-12-18,South,Technology,Online,Enterprise,5,155.95,0.0,779.75,0.0,974.69,12,1.25
4889,2025-06-23,Midwest,Furniture,Partner,Small Business,11,193.1,0.0,2124.1,0.0,2336.51,6,1.1
4890,2024-10-30,South,Software,Retail,Small Business,10,191.83,0.05,1918.3,95.92,2277.98,10,1.25
4891,2023-07-10,South,Software,Retail,Mid Market,2,139.38,0.15,278.76,41.81,260.64,7,1.1
4892,2024-12-08,Northeast,Services,Retail,Small Business,6,257.35,0.05,1544.1,77.21,1833.62,12,1.25
4893,2025-11-24,South,Services,Partner,Enterprise,8,226.92,0.0,1815.36,0.0,2269.2,11,1.25
4894,2024-01-14,South,Technology,Direct Sales,Enterprise,2,132.03,0.1,264.06,26.41,237.65,1,1.0
4895,2024-01-22,West,Services,Direct Sales,Small Business,6,177.0,0.15,1062.0,159.3,902.7,1,1.0
4896,2023-08-25,Northeast,Technology,Direct Sales,Enterprise,7,152.49,0.0,1067.43,0.0,1174.17,8,1.1
4897,2024-09-07,South,Software,Partner,Mid Market,9,211.77,0.0,1905.93,0.0,1905.93,9,1.0
4898,2023-10-10,West,Technology,Direct Sales,Mid Market,11,266.43,0.0,2930.73,0.0,3663.41,10,1.25
4899,2023-01-01,Northeast,Furniture,Online,Small Business,9,212.66,0.1,1913.94,191.39,1722.55,1,1.0
4900,2024-04-08,South,Services,Partner,Consumer,2,273.71,0.15,547.42,82.11,465.31,4,1.0
4901,2025-08-24,South,Technology,Online,Mid Market,1,179.29,0.05,179.29,8.96,187.36,8,1.1
4902,2023-06-21,Midwest,Software,Partner,Small Business,7,96.45,0.1,675.15,67.52,668.4,6,1.1
4903,2025-04-22,West,Technology,Online,Enterprise,6,145.24,0.05,871.44,43.57,827.87,4,1.0
4904,2024-11-20,Northeast,Technology,Online,Mid Market,10,225.27,0.05,2252.7,112.64,2675.08,11,1.25
4905,2024-07-28,South,Furniture,Online,Enterprise,10,181.21,0.05,1812.1,90.61,1893.64,7,1.1
4906,2023-06-14,Northeast,Office Supplies,Retail,Consumer,10,191.41,0.0,1914.1,0.0,2105.51,6,1.1
4907,2024-01-18,Northeast,Technology,Online,Small Business,4,160.82,0.15,643.28,96.49,546.79,1,1.0
4908,2023-07-28,South,Furniture,Online,Enterprise,11,154.79,0.0,1702.69,0.0,1872.96,7,1.1
4909,2023-08-12,South,Software,Partner,Consumer,11,248.4,0.1,2732.4,273.24,2705.08,8,1.1
4910,2023-01-03,Northeast,Technology,Direct Sales,Mid Market,9,287.59,0.1,2588.31,258.83,2329.48,1,1.0
4911,2024-01-07,West,Furniture,Partner,Enterprise,1,159.1,0.2,159.1,31.82,127.28,1,1.0
4912,2024-09-02,West,Services,Partner,Mid Market,7,150.4,0.0,1052.8,0.0,1052.8,9,1.0
4913,2023-04-26,Midwest,Furniture,Partner,Mid Market,5,232.47,0.2,1162.35,232.47,929.88,4,1.0
4914,2024-03-22,Midwest,Furniture,Direct Sales,Enterprise,5,271.04,0.0,1355.2,0.0,1355.2,3,1.0
4915,2024-02-19,Northeast,Software,Retail,Consumer,6,246.06,0.05,1476.36,73.82,1402.54,2,1.0
4916,2025-06-10,South,Software,Retail,Small Business,2,291.99,0.1,583.98,58.4,578.14,6,1.1
4917,2025-11-13,South,Software,Direct Sales,Mid Market,11,249.1,0.0,2740.1,0.0,3425.12,11,1.25
4918,2024-10-24,Northeast,Services,Online,Consumer,11,230.42,0.0,2534.62,0.0,3168.27,10,1.25
4919,2025-12-09,Northeast,Technology,Online,Small Business,3,254.86,0.1,764.58,76.46,860.15,12,1.25
4920,2024-12-18,Midwest,Services,Partner,Enterprise,11,210.39,0.2,2314.29,462.86,2314.29,12,1.25
4921,2025-11-16,Northeast,Services,Online,Mid Market,9,192.77,0.1,1734.93,173.49,1951.8,11,1.25
4922,2023-09-28,Midwest,Services,Retail,Mid Market,4,217.76,0.1,871.04,87.1,783.94,9,1.0
4923,2024-07-15,South,Furniture,Online,Small Business,6,215.08,0.0,1290.48,0.0,1419.53,7,1.1
4924,2025-03-14,Northeast,Services,Partner,Small Business,3,149.5,0.05,448.5,22.42,426.08,3,1.0
4925,2023-09-04,West,Technology,Direct Sales,Mid Market,3,215.35,0.15,646.05,96.91,549.14,9,1.0
4926,2024-01-22,South,Software,Online,Mid Market,9,195.56,0.05,1760.04,88.0,1672.04,1,1.0
4927,2024-12-02,West,Technology,Online,Mid Market,9,213.62,0.05,1922.58,96.13,2283.06,12,1.25
4928,2024-07-12,Midwest,Software,Online,Small Business,3,188.2,0.0,564.6,0.0,621.06,7,1.1
4929,2025-08-30,Northeast,Office Supplies,Partner,Mid Market,3,209.01,0.1,627.03,62.7,620.76,8,1.1
4930,2025-09-10,South,Technology,Retail,Consumer,6,203.63,0.1,1221.78,122.18,1099.6,9,1.0
4931,2023-12-18,South,Services,Retail,Mid Market,1,125.23,0.05,125.23,6.26,148.71,12,1.25
4932,2025-01-22,West,Office Supplies,Online,Mid Market,5,147.47,0.0,737.35,0.0,737.35,1,1.0
4933,2025-02-19,Northeast,Office Supplies,Online,Small Business,9,105.15,0.1,946.35,94.64,851.72,2,1.0
4934,2025-10-21,Midwest,Furniture,Online,Mid Market,9,263.84,0.05,2374.56,118.73,2819.79,10,1.25
4935,2024-06-29,West,Services,Retail,Enterprise,8,184.83,0.1,1478.64,147.86,1463.85,6,1.1
4936,2023-03-20,Midwest,Office Supplies,Online,Mid Market,6,203.59,0.05,1221.54,61.08,1160.46,3,1.0
4937,2023-11-30,South,Furniture,Retail,Enterprise,9,184.83,0.05,1663.47,83.17,1975.37,11,1.25
4938,2025-06-07,West,Office Supplies,Online,Mid Market,3,130.04,0.1,390.12,39.01,386.22,6,1.1
4939,2024-05-16,South,Software,Online,Small Business,9,175.82,0.0,1582.38,0.0,1582.38,5,1.0
4940,2025-02-03,Northeast,Software,Online,Small Business,8,185.65,0.0,1485.2,0.0,1485.2,2,1.0
4941,2025-07-09,South,Furniture,Partner,Enterprise,1,88.47,0.05,88.47,4.42,92.45,7,1.1
4942,2024-07-03,Midwest,Furniture,Retail,Mid Market,9,213.33,0.15,1919.97,288.0,1795.17,7,1.1
4943,2023-01-14,South,Office Supplies,Direct Sales,Enterprise,8,204.5,0.0,1636.0,0.0,1636.0,1,1.0
4944,2024-01-27,West,Services,Online,Mid Market,8,166.18,0.15,1329.44,199.42,1130.02,1,1.0
4945,2023-11-06,South,Software,Online,Small Business,6,265.59,0.05,1593.54,79.68,1892.33,11,1.25
4946,2024-01-21,West,Furniture,Online,Enterprise,9,206.66,0.2,1859.94,371.99,1487.95,1,1.0
4947,2025-08-31,South,Furniture,Online,Mid Market,8,234.74,0.1,1877.92,187.79,1859.14,8,1.1
4948,2023-12-06,Midwest,Office Supplies,Online,Enterprise,2,206.68,0.1,413.36,41.34,465.03,12,1.25
4949,2024-08-19,West,Services,Online,Mid Market,6,207.42,0.05,1244.52,62.23,1300.52,8,1.1
4950,2025-01-26,Midwest,Technology,Retail,Consumer,11,66.02,0.1,726.22,72.62,653.6,1,1.0
4951,2025-11-11,West,Software,Partner,Consumer,8,156.27,0.05,1250.16,62.51,1484.56,11,1.25
4952,2023-10-18,West,Furniture,Partner,Mid Market,6,179.49,0.05,1076.94,53.85,1278.87,10,1.25
4953,2023-11-02,West,Technology,Online,Mid Market,11,124.65,0.15,1371.15,205.67,1456.85,11,1.25
4954,2024-09-25,Northeast,Technology,Retail,Enterprise,9,171.43,0.0,1542.87,0.0,1542.87,9,1.0
4955,2024-09-16,West,Services,Partner,Mid Market,5,235.55,0.05,1177.75,58.89,1118.86,9,1.0
4956,2025-07-27,South,Services,Online,Consumer,8,185.63,0.15,1485.04,222.76,1388.51,7,1.1
4957,2025-04-27,Northeast,Technology,Partner,Mid Market,10,112.78,0.0,1127.8,0.0,1127.8,4,1.0
4958,2024-03-17,South,Office Supplies,Direct Sales,Small Business,2,211.57,0.15,423.14,63.47,359.67,3,1.0
4959,2024-05-17,Northeast,Technology,Direct Sales,Consumer,5,79.05,0.1,395.25,39.53,355.72,5,1.0
4960,2023-05-10,South,Software,Retail,Enterprise,1,217.56,0.1,217.56,21.76,195.8,5,1.0
4961,2024-08-19,Midwest,Software,Retail,Mid Market,5,156.28,0.05,781.4,39.07,816.56,8,1.1
4962,2025-05-11,South,Furniture,Partner,Consumer,7,289.45,0.0,2026.15,0.0,2026.15,5,1.0
4963,2024-08-15,Northeast,Technology,Online,Consumer,1,105.24,0.05,105.24,5.26,109.98,8,1.1
4964,2025-09-25,West,Software,Partner,Small Business,10,183.16,0.1,1831.6,183.16,1648.44,9,1.0
4965,2023-11-21,West,Software,Retail,Mid Market,3,123.98,0.0,371.94,0.0,464.92,11,1.25
4966,2025-12-28,South,Technology,Partner,Mid Market,6,164.36,0.05,986.16,49.31,1171.06,12,1.25
4967,2024-03-23,West,Office Supplies,Online,Enterprise,1,304.31,0.0,304.31,0.0,304.31,3,1.0
4968,2025-03-29,Midwest,Software,Online,Small Business,3,163.3,0.2,489.9,97.98,391.92,3,1.0
4969,2024-12-09,West,Office Supplies,Retail,Small Business,8,119.06,0.0,952.48,0.0,1190.6,12,1.25
4970,2023-09-22,South,Furniture,Retail,Small Business,9,219.57,0.0,1976.13,0.0,1976.13,9,1.0
4971,2024-09-03,West,Office Supplies,Online,Small Business,7,165.36,0.2,1157.52,231.5,926.02,9,1.0
4972,2025-04-11,West,Office Supplies,Retail,Small Business,4,165.18,0.05,660.72,33.04,627.68,4,1.0
4973,2024-11-04,South,Office Supplies,Online,Mid Market,7,166.24,0.0,1163.68,0.0,1454.6,11,1.25
4974,2023-06-06,South,Services,Retail,Enterprise,7,166.48,0.0,1165.36,0.0,1281.9,6,1.1
4975,2023-09-08,Midwest,Technology,Retail,Small Business,11,248.74,0.0,2736.14,0.0,2736.14,9,1.0
4976,2025-05-27,Northeast,Office Supplies,Online,Mid Market,7,98.93,0.15,692.51,103.88,588.63,5,1.0
4977,2024-06-13,South,Technology,Online,Mid Market,8,188.6,0.05,1508.8,75.44,1576.7,6,1.1
4978,2023-11-23,Midwest,Technology,Online,Mid Market,11,199.55,0.0,2195.05,0.0,2743.81,11,1.25
4979,2025-08-18,South,Software,Retail,Small Business,4,193.54,0.05,774.16,38.71,809.0,8,1.1
4980,2025-06-13,West,Services,Online,Small Business,4,123.56,0.0,494.24,0.0,543.66,6,1.1
4981,2023-04-07,West,Technology,Partner,Mid Market,9,128.53,0.05,1156.77,57.84,1098.93,4,1.0
4982,2024-05-27,South,Services,Online,Enterprise,8,167.44,0.1,1339.52,133.95,1205.57,5,1.0
4983,2023-08-04,West,Furniture,Online,Small Business,11,129.95,0.05,1429.45,71.47,1493.78,8,1.1
4984,2023-05-05,Northeast,Furniture,Retail,Small Business,4,202.15,0.2,808.6,161.72,646.88,5,1.0
4985,2023-02-28,Northeast,Technology,Online,Enterprise,6,249.9,0.15,1499.4,224.91,1274.49,2,1.0
4986,2023-06-10,South,Office Supplies,Online,Mid Market,9,188.33,0.0,1694.97,0.0,1864.47,6,1.1
4987,2023-10-11,South,Office Supplies,Online,Consumer,6,167.85,0.0,1007.1,0.0,1258.88,10,1.25
4988,2023-04-16,Northeast,Furniture,Online,Consumer,11,67.5,0.05,742.5,37.12,705.38,4,1.0
4989,2023-08-16,South,Office Supplies,Retail,Small Business,5,201.28,0.05,1006.4,50.32,1051.69,8,1.1
4990,2023-11-14,Midwest,Office Supplies,Retail,Enterprise,7,141.42,0.0,989.94,0.0,1237.42,11,1.25
4991,2025-03-12,South,Office Supplies,Online,Small Business,2,166.9,0.15,333.8,50.07,283.73,3,1.0
4992,2025-05-23,West,Furniture,Retail,Small Business,8,144.42,0.2,1155.36,231.07,924.29,5,1.0
4993,2024-04-16,South,Services,Direct Sales,Consumer,11,173.16,0.15,1904.76,285.71,1619.05,4,1.0
4994,2025-12-15,Northeast,Software,Direct Sales,Mid Market,7,196.54,0.05,1375.78,68.79,1633.74,12,1.25
4995,2024-09-16,Northeast,Technology,Online,Small Business,6,207.17,0.1,1243.02,124.3,1118.72,9,1.0
4996,2023-01-13,South,Furniture,Online,Consumer,3,242.77,0.0,728.31,0.0,728.31,1,1.0
4997,2025-11-07,Northeast,Software,Retail,Small Business,9,173.67,0.15,1563.03,234.45,1660.72,11,1.25
4998,2024-11-24,West,Technology,Online,Mid Market,2,172.74,0.0,345.48,0.0,431.85,11,1.25
4999,2025-08-30,South,Software,Online,Small Business,4,252.94,0.0,1011.76,0.0,1112.94,8,1.1
5000,2023-04-23,Midwest,Furniture,Online,Mid Market,2,233.39,0.0,466.78,0.0,466.78,4,1.0
5001,2023-08-17,Midwest,Office Supplies,Online,Mid Market,6,255.94,0.05,1535.64,76.78,1604.74,8,1.1
5002,2023-06-20,South,Furniture,Retail,Enterprise,7,236.61,0.15,1656.27,248.44,1548.61,6,1.1
5003,2023-10-22,South,Services,Retail,Consumer,9,318.93,0.0,2870.37,0.0,3587.96,10,1.25
5004,2023-07-08,Northeast,Services,Online,Mid Market,6,225.95,0.0,1355.7,0.0,1491.27,7,1.1
5005,2024-03-01,Northeast,Services,Retail,Small Business,6,126.39,0.0,758.34,0.0,758.34,3,1.0
5006,2025-09-03,Northeast,Technology,Retail,Consumer,5,225.94,0.05,1129.7,56.49,1073.22,9,1.0
5007,2024-10-19,South,Software,Retail,Mid Market,10,205.42,0.05,2054.2,102.71,2439.36,10,1.25
5008,2025-07-07,Midwest,Office Supplies,Direct Sales,Mid Market,11,164.61,0.0,1810.71,0.0,1991.78,7,1.1
5009,2024-05-13,South,Software,Direct Sales,Small Business,10,158.93,0.0,1589.3,0.0,1589.3,5,1.0
5010,2025-01-31,Northeast,Technology,Retail,Small Business,4,175.53,0.0,702.12,0.0,702.12,1,1.0
5011,2025-05-15,South,Software,Partner,Mid Market,10,67.37,0.1,673.7,67.37,606.33,5,1.0
5012,2025-04-05,West,Services,Online,Mid Market,11,44.94,0.0,494.34,0.0,494.34,4,1.0
5013,2023-03-12,West,Technology,Retail,Small Business,4,189.41,0.05,757.64,37.88,719.76,3,1.0
5014,2023-09-05,Northeast,Technology,Partner,Small Business,4,157.76,0.05,631.04,31.55,599.49,9,1.0
5015,2023-05-26,Midwest,Technology,Retail,Small Business,5,154.68,0.05,773.4,38.67,734.73,5,1.0
5016,2024-08-04,West,Technology,Online,Small Business,1,165.96,0.05,165.96,8.3,173.43,8,1.1
5017,2024-04-14,West,Office Supplies,Online,Small Business,2,100.49,0.1,200.98,20.1,180.88,4,1.0
5018,2023-07-12,Northeast,Software,Online,Mid Market,3,225.73,0.0,677.19,0.0,744.91,7,1.1
5019,2025-12-27,South,Technology,Retail,Enterprise,7,168.49,0.0,1179.43,0.0,1474.29,12,1.25
5020,2024-05-08,Northeast,Office Supplies,Direct Sales,Enterprise,1,187.1,0.05,187.1,9.36,177.74,5,1.0
5021,2023-02-21,Northeast,Office Supplies,Online,Enterprise,3,236.72,0.0,710.16,0.0,710.16,2,1.0
5022,2025-05-31,South,Furniture,Direct Sales,Small Business,7,166.07,0.1,1162.49,116.25,1046.24,5,1.0
5023,2023-12-29,South,Office Supplies,Online,Small Business,6,233.91,0.05,1403.46,70.17,1666.61,12,1.25
5024,2025-07-05,West,Technology,Direct Sales,Mid Market,2,204.98,0.2,409.96,81.99,360.76,7,1.1
5025,2024-04-18,South,Office Supplies,Partner,Mid Market,4,233.57,0.1,934.28,93.43,840.85,4,1.0
5026,2024-06-04,West,Technology,Online,Consumer,1,238.16,0.0,238.16,0.0,261.98,6,1.1
5027,2024-11-21,Midwest,Software,Online,Small Business,5,213.18,0.0,1065.9,0.0,1332.38,11,1.25
5028,2024-06-15,West,Technology,Online,Enterprise,2,180.1,0.0,360.2,0.0,396.22,6,1.1
5029,2025-04-19,South,Services,Direct Sales,Mid Market,8,212.38,0.1,1699.04,169.9,1529.14,4,1.0
5030,2025-12-24,Midwest,Software,Retail,Enterprise,10,127.49,0.0,1274.9,0.0,1593.62,12,1.25
5031,2023-08-29,Midwest,Furniture,Partner,Mid Market,6,205.82,0.05,1234.92,61.75,1290.49,8,1.1
5032,2024-06-19,Northeast,Furniture,Online,Enterprise,1,228.83,0.05,228.83,11.44,239.13,6,1.1
5033,2023-03-24,South,Technology,Direct Sales,Mid Market,2,132.42,0.05,264.84,13.24,251.6,3,1.0
5034,2025-09-08,Midwest,Software,Online,Mid Market,4,255.74,0.05,1022.96,51.15,971.81,9,1.0
5035,2025-08-08,Northeast,Furniture,Online,Consumer,3,181.66,0.0,544.98,0.0,599.48,8,1.1
5036,2024-09-02,West,Software,Online,Mid Market,9,206.09,0.0,1854.81,0.0,1854.81,9,1.0
5037,2024-07-27,West,Technology,Retail,Enterprise,1,118.85,0.15,118.85,17.83,111.12,7,1.1
5038,2023-10-13,South,Technology,Online,Small Business,7,62.82,0.15,439.74,65.96,467.22,10,1.25
5039,2025-09-15,Northeast,Furniture,Retail,Small Business,9,251.76,0.0,2265.84,0.0,2265.84,9,1.0
5040,2024-04-03,West,Technology,Online,Mid Market,9,177.47,0.15,1597.23,239.58,1357.65,4,1.0
5041,2023-05-06,Northeast,Office Supplies,Retail,Mid Market,6,239.35,0.05,1436.1,71.8,1364.29,5,1.0
5042,2024-02-29,Northeast,Technology,Retail,Mid Market,7,175.15,0.15,1226.05,183.91,1042.14,2,1.0
5043,2024-07-07,West,Services,Online,Small Business,8,137.08,0.0,1096.64,0.0,1206.3,7,1.1
5044,2024-09-01,West,Software,Online,Enterprise,3,280.25,0.0,840.75,0.0,840.75,9,1.0
5045,2023-04-22,South,Technology,Partner,Small Business,5,180.96,0.0,904.8,0.0,904.8,4,1.0
5046,2024-02-06,South,Office Supplies,Online,Consumer,4,191.26,0.05,765.04,38.25,726.79,2,1.0
5047,2023-05-02,Midwest,Furniture,Online,Small Business,9,175.45,0.1,1579.05,157.9,1421.14,5,1.0
5048,2023-09-30,Midwest,Software,Partner,Small Business,9,106.5,0.0,958.5,0.0,958.5,9,1.0
5049,2024-02-02,West,Furniture,Online,Small Business,4,214.76,0.05,859.04,42.95,816.09,2,1.0
5050,2024-04-15,Northeast,Technology,Retail,Consumer,2,208.16,0.0,416.32,0.0,416.32,4,1.0
5051,2025-09-11,South,Technology,Online,Mid Market,1,234.19,0.1,234.19,23.42,210.77,9,1.0
5052,2024-07-22,West,Office Supplies,Online,Mid Market,3,140.32,0.05,420.96,21.05,439.9,7,1.1
5053,2025-06-15,West,Services,Partner,Mid Market,2,98.24,0.15,196.48,29.47,183.71,6,1.1
5054,2025-03-30,West,Services,Online,Consumer,5,216.46,0.0,1082.3,0.0,1082.3,3,1.0
5055,2025-05-02,Northeast,Technology,Online,Small Business,6,256.86,0.0,1541.16,0.0,1541.16,5,1.0
5056,2024-12-10,Midwest,Software,Partner,Small Business,9,96.59,0.05,869.31,43.47,1032.31,12,1.25
5057,2023-11-17,West,Services,Online,Mid Market,4,108.23,0.0,432.92,0.0,541.15,11,1.25
5058,2023-06-28,West,Technology,Retail,Mid Market,4,154.7,0.1,618.8,61.88,612.61,6,1.1
5059,2025-06-15,South,Software,Direct Sales,Small Business,4,102.86,0.2,411.44,82.29,362.07,6,1.1
5060,2023-08-07,West,Furniture,Retail,Mid Market,1,163.39,0.0,163.39,0.0,179.73,8,1.1
5061,2025-02-27,Midwest,Software,Online,Mid Market,3,205.77,0.0,617.31,0.0,617.31,2,1.0
5062,2024-05-06,Northeast,Office Supplies,Retail,Enterprise,4,225.14,0.2,900.56,180.11,720.45,5,1.0
5063,2023-03-02,Northeast,Services,Online,Consumer,1,214.71,0.0,214.71,0.0,214.71,3,1.0
5064,2025-12-13,South,Furniture,Online,Mid Market,5,176.77,0.05,883.85,44.19,1049.57,12,1.25
5065,2024-06-21,West,Software,Partner,Mid Market,10,255.36,0.1,2553.6,255.36,2528.06,6,1.1
5066,2025-04-27,South,Technology,Online,Small Business,9,80.08,0.0,720.72,0.0,720.72,4,1.0
5067,2025-09-14,South,Furniture,Online,Enterprise,1,126.93,0.0,126.93,0.0,126.93,9,1.0
5068,2023-03-06,West,Services,Online,Small Business,7,186.82,0.05,1307.74,65.39,1242.35,3,1.0
5069,2024-08-08,West,Software,Direct Sales,Consumer,2,142.72,0.1,285.44,28.54,282.59,8,1.1
5070,2023-06-20,South,Furniture,Online,Small Business,10,177.37,0.0,1773.7,0.0,1951.07,6,1.1
5071,2024-06-18,Midwest,Office Supplies,Online,Small Business,11,211.48,0.0,2326.28,0.0,2558.91,6,1.1
5072,2024-11-23,Midwest,Technology,Retail,Small Business,9,154.66,0.0,1391.94,0.0,1739.93,11,1.25
5073,2023-04-18,South,Technology,Retail,Consumer,4,154.89,0.1,619.56,61.96,557.6,4,1.0
5074,2025-03-24,Midwest,Software,Retail,Consumer,3,170.54,0.15,511.62,76.74,434.88,3,1.0
5075,2025-10-01,South,Office Supplies,Direct Sales,Consumer,11,233.15,0.0,2564.65,0.0,3205.81,10,1.25
5076,2024-03-27,West,Office Supplies,Online,Enterprise,7,219.87,0.0,1539.09,0.0,1539.09,3,1.0
5077,2024-08-12,Northeast,Software,Online,Small Business,6,229.25,0.0,1375.5,0.0,1513.05,8,1.1
5078,2025-11-05,West,Furniture,Online,Mid Market,11,193.31,0.0,2126.41,0.0,2658.01,11,1.25
5079,2023-11-23,Northeast,Technology,Partner,Small Business,10,194.67,0.05,1946.7,97.34,2311.71,11,1.25
5080,2024-08-30,South,Furniture,Online,Enterprise,8,249.07,0.0,1992.56,0.0,2191.82,8,1.1
5081,2024-10-20,West,Services,Partner,Mid Market,9,137.86,0.1,1240.74,124.07,1395.83,10,1.25
5082,2023-01-02,West,Services,Direct Sales,Mid Market,7,250.43,0.05,1753.01,87.65,1665.36,1,1.0
5083,2025-10-30,Midwest,Furniture,Online,Small Business,6,194.46,0.05,1166.76,58.34,1385.53,10,1.25
5084,2024-03-09,Northeast,Technology,Direct Sales,Enterprise,8,187.7,0.0,1501.6,0.0,1501.6,3,1.0
5085,2023-05-05,Midwest,Office Supplies,Online,Consumer,9,157.14,0.0,1414.26,0.0,1414.26,5,1.0
5086,2024-04-29,Midwest,Software,Retail,Enterprise,8,251.59,0.0,2012.72,0.0,2012.72,4,1.0
5087,2024-10-13,South,Furniture,Partner,Consumer,6,231.4,0.1,1388.4,138.84,1561.95,10,1.25
5088,2025-03-10,West,Office Supplies,Partner,Mid Market,8,110.57,0.05,884.56,44.23,840.33,3,1.0
